"Make";"Model";"Price";"HP";"Capacity";"Mileage";"Fuel";"Production"
"Opel";"Zafira";37900;110;1686;122000;"diesel";2008
"Opel";"Zafira";37470.9;150;1910;107842;"diesel";2007
"Opel";"Zafira";35802.5808;102;1900;182300;"diesel";2008
"Opel";"Zafira";37900;120;1910;98000;"diesel";2007
"Opel";"Zafira";27900;101;1900;137000;"diesel";2005
"Opel";"Zafira";18300;125;1796;158000;"gasoline";2003
"Opel";"Zafira";28500;101;1900;130000;"diesel";2006
"Opel";"Zafira";37300;150;1910;165000;"diesel";2006
"Opel";"Zafira";18600;125;1796;182000;"gasoline";2003
"Opel";"Zafira";38900;110;1700;77000;"diesel";2008
"Opel";"Zafira";31982.0488;150;1900;180000;"diesel";2005
"Opel";"Zafira";36400;110;1700;88000;"diesel";2008
"Opel";"Zafira";17900;101;1995;194000;"diesel";2003
"Opel";"Zafira";23500;101;2000;129000;"diesel";2003
"Opel";"Zafira";35000;140;1800;57737;"gasoline";2008
"Opel";"Zafira";21900;125;2172;145000;"diesel";2004
"Opel";"Zafira";15900;125;2200;175000;"diesel";2003
"Opel";"Zafira";31900;150;1910;145974;"diesel";2006
"Opel";"Zafira";40500;110;1686;56000;"diesel";2008
"Opel";"Zafira";16100;101;1989;168000;"diesel";2003
"Opel";"Zafira";25500;100;1995;118000;"diesel";2005
"Opel";"Zafira";17900;125;1800;157000;"gasoline";2003
"Opel";"Zafira";22900;125;2172;168000;"diesel";2004
"Opel";"Zafira";14500;101;2000;189000;"diesel";2004
"Opel";"Zafira";20900;101;2000;165000;"diesel";2004
"Opel";"Zafira";32600;120;1900;138000;"diesel";2005
"Opel";"Zafira";29700;120;1900;190000;"diesel";2006
"Opel";"Zafira";37900;120;1900;108000;"diesel";2006
"Opel";"Zafira";45900;120;1900;48000;"diesel";2009
"Opel";"Zafira";33300;150;1900;147678;"diesel";2007
"Opel";"Zafira";34700;120;1910;203000;"diesel";2007
"Opel";"Zafira";20758.96;120;1910;117000;"diesel";2007
"Opel";"Zafira";32500;120;1900;66000;"diesel";2006
"Opel";"Zafira";31900;140;1800;105000;"gasoline";2006
"Opel";"Zafira";31900;95;1598;204500;"gasoline";2005
"Opel";"Zafira";23500;100;2000;121000;"diesel";2003
"Opel";"Zafira";21000;125;2172;132000;"diesel";2004
"Opel";"Zafira";16900;100;1995;173000;"diesel";2003
"Opel";"Zafira";34800;120;1900;170000;"diesel";2007
"Opel";"Zafira";29500;120;1910;71722;"diesel";2007
"Opel";"Zafira";26900;120;1870;170000;"diesel";2005
"Opel";"Zafira";18800;101;2000;152000;"diesel";2003
"Opel";"Zafira";34900;120;1910;147717;"diesel";2006
"Opel";"Zafira";34048.9;120;1910;142000;"diesel";2007
"Opel";"Zafira";17700;125;2172;189000;"diesel";2003
"Opel";"Zafira";29900;105;1600;145000;"gasoline";2005
"Opel";"Zafira";29900;150;1900;75000;"diesel";2005
"Opel";"Zafira";32999;120;1910;130000;"diesel";2006
"Opel";"Zafira";35900;150;1910;120000;"diesel";2006
"Opel";"Zafira";19900;101;2000;136000;"diesel";2003
"Opel";"Zafira";26900;101;1900;159000;"diesel";2005
"Opel";"Zafira";30917.6;125;1686;8163;"diesel";2011
"Opel";"Zafira";36900;120;1910;139000;"diesel";2006
"Opel";"Zafira";31800;120;1900;143000;"diesel";2006
"Opel";"Zafira";34900;110;1700;136000;"diesel";2008
"Opel";"Zafira";19500;100;1995;155000;"diesel";2004
"Opel";"Zafira";36500;110;1700;40500;"diesel";2010
"Opel";"Zafira";40000;120;1910;158000;"diesel";2008
"Opel";"Zafira";32900;120;1900;124000;"diesel";2007
"Opel";"Zafira";18900;101;2000;161500;"diesel";2003
"Opel";"Zafira";33000;125;2199;164000;"diesel";2003
"Opel";"Zafira";16900;101;2000;183000;"diesel";2003
"Opel";"Zafira";28267.52;120;1910;11340;"diesel";2010
"Opel";"Zafira";37900;120;1900;189000;"diesel";2008
"Opel";"Zafira";32900;120;1910;151000;"diesel";2007
"Opel";"Zafira";37800;120;1900;160000;"diesel";2008
"Opel";"Zafira";33990;120;1900;147000;"diesel";2007
"Opel";"Zafira";40900;150;1900;88000;"diesel";2008
"Opel";"Zafira";43900;150;1900;71000;"diesel";2009
"Opel";"Zafira";19900;101;2000;141000;"diesel";2003
"Opel";"Zafira";20900;125;2200;168000;"diesel";2004
"Opel";"Zafira";23900;125;2200;143000;"diesel";2004
"Opel";"Zafira";27500;120;1900;174000;"diesel";2006
"Opel";"Zafira";19500;100;1995;219000;"diesel";2003
"Opel";"Zafira";36900;120;1910;121700;"diesel";2007
"Opel";"Zafira";33500;150;1898;148000;"diesel";2007
"Opel";"Zafira";31900;120;1998;154000;"diesel";2006
"Opel";"Zafira";19875.6;100;1910;218000;"diesel";2007
"Opel";"Zafira";25900;120;1900;102000;"diesel";2006
"Opel";"Zafira";33900;100;1900;126000;"diesel";2008
"Opel";"Zafira";38200;120;1910;135000;"diesel";2006
"Opel";"Zafira";24900;105;1600;108000;"gasoline";2005
"Opel";"Zafira";39900;150;1900;157000;"diesel";2008
"Opel";"Zafira";20500;125;2171;181000;"diesel";2003
"Opel";"Zafira";32900;120;1900;110000;"diesel";2006
"Opel";"Zafira";33126;120;1910;1521;"diesel";2010
"Opel";"Zafira";24900;101;2000;152000;"diesel";2005
"Opel";"Zafira";28400;120;1910;136300;"diesel";2007
"Opel";"Zafira";29900;120;1910;151000;"diesel";2007
"Opel";"Zafira";53200;150;1910;54145;"diesel";2009
"Opel";"Zafira";16938.9;101;1995;131134;"diesel";2003
"Opel";"Zafira";35759.9;120;1910;109396;"diesel";2007
"Opel";"Zafira";33877.8;120;1910;166000;"diesel";2007
"Opel";"Zafira";41959.6;120;1910;28603;"diesel";2010
"Opel";"Zafira";26400;150;1910;170000;"diesel";2006
"Opel";"Zafira";36900;150;1900;139512;"diesel";2006
"Opel";"Zafira";34048.9;140;1796;116265;"gasoline";2007
"Opel";"Zafira";44314.9;120;1910;111000;"diesel";2007
"Opel";"Zafira";37624.89;120;1910;92164;"diesel";2007
"Opel";"Zafira";32900;150;1900;131000;"diesel";2007
"Opel";"Zafira";37470.9;120;1910;120000;"diesel";2008
"Opel";"Zafira";44168;120;1910;38030;"diesel";2010
"Opel";"Zafira";48900;140;1800;9000;"gasoline";2010
"Opel";"Zafira";26500;120;1900;170000;"diesel";2008
"Opel";"Zafira";32800;150;1910;120000;"diesel";2006
"Opel";"Zafira";18800;101;2000;167000;"diesel";2003
"Opel";"Zafira";40634.56;120;1910;49609;"diesel";2010
"Opel";"Zafira";43000;100;1919;101000;"diesel";2007
"Opel";"Zafira";32242.64;120;1968;87000;"diesel";2009
"Opel";"Zafira";17400;100;2000;168000;"diesel";2003
"Opel";"Zafira";28915.9;125;1796;121071;"gasoline";2005
"Opel";"Zafira";20360.9;125;2172;118980;"diesel";2003
"Opel";"Zafira";38354.9737;110;1698;94000;"diesel";2009
"Opel";"Zafira";18307.7;125;1796;95975;"gasoline";2003
"Opel";"Zafira";26500;120;1900;108000;"diesel";2006
"Opel";"Zafira";18900;100;1995;220000;"diesel";2003
"Opel";"Zafira";24900;120;1910;125000;"diesel";2006
"Opel";"Zafira";19900;101;2000;160000;"diesel";2003
"Opel";"Zafira";49900;125;1700;63000;"diesel";2010
"Opel";"Zafira";22900;101;2000;180000;"diesel";2005
"Opel";"Zafira";24900;100;1900;114000;"diesel";2005
"Opel";"Zafira";30900;150;1900;156000;"diesel";2006
"Opel";"Zafira";27789.5487;120;1910;141980;"diesel";2007
"Opel";"Zafira";34048.9;150;1910;117265;"diesel";2006
"Opel";"Zafira";9200;125;2172;204000;"diesel";2004
"Opel";"Zafira";32900;120;1900;146000;"diesel";2005
"Opel";"Zafira";55500;120;1900;49200;"diesel";2010
"Opel";"Zafira";29900;101;1910;173000;"diesel";2006
"Opel";"Zafira";17110;101;1995;166000;"diesel";2003
"Opel";"Zafira";16900;100;1995;191;"diesel";2003
"Opel";"Zafira";22500;125;2200;136000;"diesel";2003
"Opel";"Zafira";23900;120;1900;166000;"diesel";2006
"Opel";"Zafira";22990;125;1796;75180;"gasoline";2003
"Opel";"Zafira";22800;101;1995;173800;"diesel";2004
"Opel";"Zafira";24000;120;1900;81000;"diesel";2006
"Opel";"Zafira";21900;101;2000;192000;"diesel";2005
"Opel";"Zafira";29990;120;1896;93000;"diesel";2005
"Opel";"Zafira";34048.9;120;1910;112689;"diesel";2007
"Opel";"Zafira";36769.39;120;1910;112584;"diesel";2006
